motif_archetype	calderon_celltype	analysis_set	n_total	n_high	n_low	n_overlap	n_high_overlap	n_low_overlap	model_status	converged	coefficient	standard_error	z_value	p_value	odds_ratio	ci_lower_95	ci_upper_95	vif_motif_overlap	vif_splice_distance	vif_tss_distance	vif_gc_fraction	valid_primary_model	p_adj_global_bh	p_adj_celltype_bh	significant_global_fdr	significant_celltype_fdr	effect_direction	max_vif
KLF_SP_1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-10.1046405120406	1455.39793091396	-0.0069428712913554	0.994460434693393	4.0889366682065e-05	0.0	inf	1.00676573490257	1.98983295691567	2.03699605944238	1.04773460101592	False			False	False	depletion	2.03699605944238
SREBF1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-10.1046405120406	1455.39793091396	-0.0069428712913554	0.994460434693393	4.0889366682065e-05	0.0	inf	1.00676573490257	1.98983295691567	2.03699605944238	1.04773460101592	False			False	False	depletion	2.03699605944238
NFI_3	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-10.04235841903	1455.39760721054	-0.0069000789676145	0.994494577209984	4.35170205655383e-05	0.0	inf	1.0004596923024	1.97589971083479	1.99251781265445	1.0155630523802	False			False	False	depletion	1.99251781265445
NFAT_1	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-10.0212833433789	1455.39759039795	-0.0068855984161955	0.994506130743929	4.44438775508875e-05	0.0	inf	1.00019818143409	1.97589775963885	1.9923826092907	1.01542777991286	False			False	False	depletion	1.9923826092907
LEF1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-10.0090084218645	1455.3975756401	-0.0068771644184321	0.994512859941203	4.49927846633457e-05	0.0	inf	1.0001266518625	1.98607012997831	2.03218435576365	1.04429878144491	False			False	False	depletion	2.03218435576365
ZNF143_2	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.93656691712869	1455.39761909634	-0.0068273898395535	0.994552573376849	4.83730887166257e-05	0.0	inf	1.00081122192348	2.10175654637328	2.12363200729493	1.01895196252483	False			False	False	depletion	2.12363200729493
AP1_1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.83840721405807	1455.39761094819	-0.0067599445952425	0.994606385654136	5.33622380880011e-05	0.0	inf	1.0005578252904	1.98596341664261	2.03212604148508	1.04480805675486	False			False	False	depletion	2.03212604148508
MAF	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.80842555147175	1455.39758398836	-0.0067393443959091	0.994622821860731	5.49863518629618e-05	0.0	inf	1.00014634102926	1.98592725801852	2.03216234525268	1.04435636175221	False			False	False	depletion	2.03216234525268
KLF_SP_2	Follicular_T_Helper	strict_primary	2061	12	2049	2	0	2	fit_complete_or_quasi_separation_risk	True	-11.3559953715696	1689.81206742892	-0.0067202712008371	0.994638039723989	1.169913826345e-05	0.0	inf	1.00106023482006	1.9759039648648	1.9929208369946	1.01559692156901	False			False	False	depletion	1.9929208369946
PAX_2	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.77727124940536	1455.39760513361	-0.0067179382561288	0.994639901102536	5.67263771801986e-05	0.0	inf	1.00023031892621	2.05641430701731	2.07582383579981	1.03280156068237	False			False	False	depletion	2.07582383579981
SOX_1	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.71475343604958	1455.39760308222	-0.0066749824346802	0.99467417412081	6.03859898503464e-05	0.0	inf	1.00014135125684	2.05641618170793	2.07581073718161	1.03271223998008	False			False	False	depletion	2.07581073718161
ZNF490	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.68244254614502	1455.39760363621	-0.0066527817016835	0.994691887349603	6.23689784676757e-05	0.0	inf	1.00012235742973	2.05641713484563	2.07581062473931	1.03268906428757	False			False	False	depletion	2.07581062473931
ZNF554	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.68244254614502	1455.39760363621	-0.0066527817016835	0.994691887349603	6.23689784676757e-05	0.0	inf	1.00012235742973	2.05641713484563	2.07581062473931	1.03268906428757	False			False	False	depletion	2.07581062473931
CTCF	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.62703068522697	1455.39763160818	-0.0066147082255378	0.99472226491998	6.59225041595734e-05	0.0	inf	1.00066097313567	1.98600644519561	2.03216479260666	1.04482789794641	False			False	False	depletion	2.03216479260666
ZIC	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.62703068522697	1455.39763160818	-0.0066147082255378	0.99472226491998	6.59225041595734e-05	0.0	inf	1.00066097313567	1.98600644519561	2.03216479260666	1.04482789794641	False			False	False	depletion	2.03216479260666
ZNF332	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.62703068522697	1455.39763160818	-0.0066147082255378	0.99472226491998	6.59225041595734e-05	0.0	inf	1.00066097313567	1.98600644519561	2.03216479260666	1.04482789794641	False			False	False	depletion	2.03216479260666
SMARCA1	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.5890324516313	1455.39771416858	-0.0065885993624149	0.994743096324825	6.84756430643323e-05	0.0	inf	1.00271261509815	1.97752204564754	1.99491598806964	1.01646196649734	False			False	False	depletion	1.99491598806964
ZNF528	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.5890324516313	1455.39771416858	-0.0065885993624149	0.994743096324825	6.84756430643323e-05	0.0	inf	1.00271261509815	1.97752204564754	1.99491598806964	1.01646196649734	False			False	False	depletion	1.99491598806964
SREBF1	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.55286797358429	1455.39782460757	-0.0065637503451402	0.994762922543351	7.09973522704159e-05	0.0	inf	1.00494491916813	2.10331670270536	2.12699696231919	1.02086612886084	False			False	False	depletion	2.12699696231919
HD_11	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.52740374424569	1455.39759809462	-0.0065462549592762	0.994776881541719	7.28284600615271e-05	0.0	inf	1.0001769465536	1.98601471526278	2.0321471449528	1.04438460073015	False			False	False	depletion	2.0321471449528
ZBTB14	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.44844051661405	1455.39758740018	-0.0064919995734582	0.994820170156526	7.88123760772996e-05	0.0	inf	1.00015434464384	2.10069450237169	2.12282699434372	1.01863465869087	False			False	False	depletion	2.12282699434372
ETS_1	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.41470760006365	1455.39761880517	-0.006468821632258	0.994838663089645	8.15162965478776e-05	0.0	inf	1.00051773904936	2.10070018848123	2.12265878096989	1.01908023967687	False			False	False	depletion	2.12265878096989
FEZF1	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.40814710065433	1455.39762711887	-0.0064643138928835	0.994842259670097	8.20528422426706e-05	0.0	inf	1.00118492601023	2.10159847496404	2.12499017086249	1.01863084665488	False			False	False	depletion	2.12499017086249
NFAC_2	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.39391878267125	1455.39759830459	-0.0064545377796516	0.994850059717182	8.32286613007456e-05	0.0	inf	1.00009508411382	1.98603513903724	2.03217358287858	1.04428824940879	False			False	False	depletion	2.03217358287858
Ebox_CAGCTG	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.38855761966253	1455.39758790367	-0.0064508541842409	0.994852998739901	8.36760619432631e-05	0.0	inf	1.00015192911525	2.10071478530038	2.12285141055186	1.01863032448988	False			False	False	depletion	2.12285141055186
MZF1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.38553106802092	1455.39762288288	-0.0064487744932755	0.9948546580587	8.3929695489807e-05	0.0	inf	1.00047464972887	1.98619302307089	2.03213351544936	1.0445751620159	False			False	False	depletion	2.03213351544936
NR_1	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.38553106802092	1455.39762288288	-0.0064487744932755	0.9948546580587	8.3929695489807e-05	0.0	inf	1.00047464972887	1.98619302307089	2.03213351544936	1.0445751620159	False			False	False	depletion	2.03213351544936
ZNF354	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.3153402709217	1455.39768485899	-0.0064005463027957	0.994893137793117	9.00324613568096e-05	0.0	inf	1.00309395673934	2.06038894933658	2.08211519539348	1.03274477687102	False			False	False	depletion	2.08211519539348
ZNF274	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.25972591022364	1455.39760093495	-0.0063623341857065	0.994923626030587	9.51814098211387e-05	0.0	inf	1.00019133695846	2.10069396888249	2.12278182006421	1.01872613992317	False			False	False	depletion	2.12278182006421
NR_16	Follicular_T_Helper	strict_primary	2061	12	2049	2	0	2	fit_complete_or_quasi_separation_risk	True	-10.7600017568901	1691.83412858008	-0.0063599625844649	0.994925518256318	2.12319856362232e-05	0.0	inf	1.001608214832	1.97667463081993	1.99433994089516	1.01578827502135	False			False	False	depletion	1.99433994089516
ZNF335	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.23873305596863	1455.39763855792	-0.0063479098846984	0.994935134725255	9.72006600416843e-05	0.0	inf	1.00057053746987	2.10068575324048	2.12259226827516	1.01918734944092	False			False	False	depletion	2.12259226827516
NFI_3	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.20541836706788	1455.3976046218	-0.006325019594532	0.994953398167722	0.0001004934137872	0.0	inf	1.00030513752635	2.10081681514703	2.12310199230336	1.01870868305877	False			False	False	depletion	2.12310199230336
Ebox_CACCTG	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.1920481516099	1455.39761603595	-0.0063158329038947	0.99496072793994	0.0001018460547823	0.0	inf	1.00013232132188	1.98602268008871	2.03212682269732	1.04427300576912	False			False	False	depletion	2.03212682269732
Ebox_CAGATGG	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.1920481516099	1455.39761603595	-0.0063158329038947	0.99496072793994	0.0001018460547823	0.0	inf	1.00013232132188	1.98602268008871	2.03212682269732	1.04427300576912	False			False	False	depletion	2.03212682269732
ZBTB6	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.16192846839061	1455.39765636428	-0.0062951375717327	0.994977240097695	0.0001049602901495	0.0	inf	1.00038465819903	1.97594775131811	1.99273866878392	1.01545978479575	False			False	False	depletion	1.99273866878392
FOX_5	Naive_CD8_T	strict_primary	2080	13	2067	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.12788586305238	1455.39765490349	-0.0062717469911394	0.994995902712399	0.0001085949271314	0.0	inf	1.00062061372618	2.05649290683792	2.07582029450553	1.03323051010921	False			False	False	depletion	2.07582029450553
ZSCAN3	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.11995946469173	1455.39795395934	-0.0062662994955306	0.995000249099632	0.0001094591142047	0.0	inf	1.00761306429006	1.99380126585735	2.04454879904453	1.04495293913322	False			False	False	depletion	2.04454879904453
SOX_2	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.11923438115342	1455.39762248844	-0.0062658027196453	0.995000645461659	0.0001095385099873	0.0	inf	1.00044009110492	2.10080286419206	2.12308251475206	1.0188792777765	False			False	False	depletion	2.12308251475206
MIES	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-9.02209487910832	1455.39762607696	-0.0061990583998872	0.995053898689633	0.0001207129820739	0.0	inf	1.00012439949651	1.98598283770836	2.03212845944719	1.04427196426957	False			False	False	depletion	2.03212845944719
SOX_1	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.96361288141997	1455.39763344924	-0.0061588755371111	0.995085959363411	0.0001279830299409	0.0	inf	1.00084716879985	2.10145002815734	2.12423241551537	1.0187798420104	False			False	False	depletion	2.12423241551537
ZIM3	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.94427512677938	1455.39762358645	-0.0061455886568912	0.99509656055937	0.0001304820189159	0.0	inf	1.00060570422452	2.1012148905419	2.12372165706605	1.01876441015223	False			False	False	depletion	2.12372165706605
FOX_5	Naive_B	strict_primary	2702	11	2691	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.73958587375666	1455.39764421877	-0.006004947107392	0.995208774209371	0.0001601201841514	0.0	inf	1.00029633064259	1.98613600702117	2.03217535986382	1.04441209999168	False			False	False	depletion	2.03217535986382
ZNF320	Follicular_T_Helper	strict_primary	2061	12	2049	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.66770097845223	1455.39809203585	-0.0059555533471447	0.995248184023348	0.0001720542062039	0.0	inf	1.01314589269547	1.99018168766356	2.01264499600595	1.01684681549784	False			False	False	depletion	2.01264499600595
CCAAT_CEBP	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.53077708125806	1455.39767801097	-0.0058614749838798	0.995323246386629	0.00019730159097	0.0	inf	1.00070062956315	2.1008447037056	2.12307930236514	1.01900582272419	False			False	False	depletion	2.12307930236514
ZBTB6	Memory_Tregs	strict_primary	3684	14	3670	1	0	1	fit_complete_or_quasi_separation_risk	True	-8.52137126898642	1455.39764785594	-0.0058550123957805	0.995328402697416	0.0001991661276905	0.0	inf	1.00020952441207	2.10070664669114	2.1228878540644	1.01864075160965	False			False	False	depletion	2.1228878540644
AHR	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
AHR	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
AHR	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
AHR	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
AIRE	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
AP1_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5A	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
ARI5B	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
BATF	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
BATF	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
BATF	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
BCL6_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CCAAT_CEBP	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CCAAT_CEBP	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CCAAT_CEBP	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CENBP	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CENBP	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CENBP	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CPEB1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CPEB1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CPEB1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB3_XBP1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB3_XBP1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB3_XBP1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB3_XBP1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB3_XBP1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CREB_ATF_3	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CTCF	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_2	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_2	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_3	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
CUX_4	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
DDIT3+CEBPA	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
DDIT3+CEBPA	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
DDIT3+CEBPA	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
DDIT3+CEBPA	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT1	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Monocytes	strict_primary	96771	1256	95515	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
DMRT3	Naive_Tregs	strict_primary	77304	149	77155	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_1	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_1	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_1	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_1	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_2	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_2	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_2	Naive_CD8_T	strict_primary	2080	13	2067	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_3	Follicular_T_Helper	strict_primary	2061	12	2049	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_3	Memory_Tregs	strict_primary	3684	14	3670	0	0	0	skip_motif_no_variation	False												False			False	False		
E2F_3	Naive_B	strict_primary	2702	11	2691	0	0	0	skip_motif_no_variation	False												False			False	False		
